"Title","screens","firstDay","openingNote","firstWeekend","totalNetGross","ratings","firstWeek","budget","indiaGross","overseasGross","worldwideGross","allTimeRank","footfalls","adjustedNetGross","overseasFirstWeekend","worldwideFirstWeekend","overseasFirstWeek","worldwideFirstWeek","Release Date","Runtime","Genre"
"Jawani Diwani - A Youtful Joyride","275","94,00,000",,"2,58,00,000","Total Nett Gross: 4,72,00,000","0.00% (0 Ratings)","3,70,00,000","4,75,00,000","6,72,00,000","$8,000","6,75,54,000","941","$5,000","3,68,57,250","$7,000","5,28,49,750","6 Jan 2006","115 min","Comedy"
"Fight Club","375","1,00,00,000",,"2,80,00,000","Total Nett Gross: 5,48,00,000","0.00% (0 Ratings)","4,02,00,000","8,25,00,000","7,78,00,000","$250,000","8,88,62,500","914","$150,000","4,63,97,500","$210,000","6,63,76,500","17 Feb 2006","146 min","Action"
"Anthony Kaun Hai?","300","1,31,00,000",,"3,52,00,000","Total Nett Gross: 6,17,00,000","0.00% (0 Ratings)","4,98,00,000","13,00,00,000","8,68,00,000","$240,000","9,79,60,000","1193","$140,000","5,61,42,000","$200,000","7,95,18,000","4 Aug 2006","127 min","Comedy"
"Aap Ki Khatir","350","1,24,00,000",,"3,59,00,000","Total Nett Gross: 6,38,50,000","0.00% (1 Ratings)","5,33,00,000","16,00,00,000","8,96,00,000","$920,000","13,23,80,000","1214","$470,000","7,21,15,000","$650,000","10,48,45,000","25 Aug 2006","130 min","Love Story"
"Darna Zaroori Hai","325","1,34,00,000",,"3,72,00,000","Total Nett Gross: 6,42,50,000","0.00% (0 Ratings)","5,37,00,000","8,75,00,000","9,08,00,000","$350,000","10,64,62,500","905","$190,000","6,09,54,500","$290,000","8,86,94,500","28 Apr 2006","120 min","Horror"
"Naksha","425","1,39,00,000",,"3,76,00,000","Total Nett Gross: 6,61,00,000","0.00% (0 Ratings)","5,43,00,000","22,00,00,000","9,37,00,000","$120,000","9,92,50,000","1183","$55,000","5,59,35,750","$85,000","8,10,37,250","8 Sep 2006","124 min","Action"
"Woh Lamhe","275","82,00,000",,"2,68,00,000","Total Nett Gross: 6,80,00,000","77.50% (2 Ratings)","4,18,00,000","7,75,00,000","9,56,00,000","$---","9,56,00,000","922","$---","3,77,88,000","$---","5,89,38,000","29 Sep 2006","132 min","Drama"
"Umrao Jaan","500","1,52,00,000",,"4,27,00,000","Total Nett Gross: 7,42,50,000","0.00% (0 Ratings)","6,09,00,000","23,00,00,000","10,39,00,000","$2,030,000","19,52,50,000","1197","$950,000","10,25,30,000","$1,290,000","14,33,10,000","3 Nov 2006","188 min","Drama"
"Pyaar Ke Side Effects","225","72,00,000",,"2,42,00,000","Total Nett Gross: 8,32,50,000","0.00% (0 Ratings)","3,91,00,000","6,50,00,000","11,64,00,000","$120,000","12,18,90,000","496","$60,000","3,66,25,000","$90,000","5,88,57,500","22 Sep 2006","127 min","Comedy"
"Aksar","325","95,00,000",,"2,85,00,000","Total Nett Gross: 8,58,00,000","0.00% (0 Ratings)","4,64,00,000","5,25,00,000","12,18,00,000","$---","12,18,00,000","301","$---","4,04,70,000","$---","6,58,88,000","3 Feb 2006","119 min","Thriller"
"Tom Dick and Harry","275","1,19,00,000",,"3,48,00,000","Total Nett Gross: 9,22,00,000","0.00% (0 Ratings)","5,52,00,000","7,50,00,000","13,06,00,000","$100,000","13,51,50,000","408","$50,000","5,16,91,000","$80,000","8,20,24,000","12 May 2006","142 min","Comedy"
"Family - Ties of Blood","525","1,38,00,000",,"3,77,00,000","Total Nett Gross: 8,58,50,000","0.00% (0 Ratings)","5,70,00,000","25,00,00,000","12,25,00,000","$530,000","14,59,52,500","1146","$290,000","6,67,43,500","$400,000","9,92,10,000","13 Jan 2006","154 min","Action"
"Zinda","400","1,30,00,000",,"3,63,00,000","Total Nett Gross: 10,17,00,000","85.00% (1 Ratings)","5,92,00,000","13,00,00,000","14,45,00,000","$730,000","17,68,02,500","781","$350,000","6,70,33,500","$490,000","10,57,46,500","13 Jan 2006","126 min","Thriller"
"Shaadi Se Pehle","350","1,52,00,000",,"4,53,00,000","Total Nett Gross: 10,19,50,000","0.00% (0 Ratings)","6,92,00,000","11,00,00,000","14,47,00,000","$540,000","16,88,65,000","787","$225,000","7,43,94,750","$320,000","11,25,84,000","7 Apr 2006","122 min","Rom - Com"
"Corporate","250","1,17,00,000",,"3,69,00,000","Total Nett Gross: 10,32,00,000","0.00% (0 Ratings)","5,89,00,000","6,75,00,000","14,55,00,000","$110,000","15,05,60,000","413","$65,000","5,50,19,000","$95,000","8,74,19,000","7 Jul 2006","142 min","Drama"
"Kabul Express","275","1,49,00,000",,"4,87,00,000","Total Nett Gross: 11,69,50,000","0.00% (0 Ratings)","7,21,00,000","12,00,00,000","16,48,00,000","$1,100,000","21,40,25,000","863","$480,000","9,01,47,000","$700,000","13,29,86,000","15 Dec 2006","106 min","Drama"
"Pyare Mohan","400","1,89,00,000",,"5,72,00,000","Total Nett Gross: 11,79,50,000","0.00% (0 Ratings)","8,48,00,000","13,00,00,000","16,72,00,000","$420,000","18,61,00,000","729","$200,000","9,02,24,000","$300,000","13,39,16,000","14 Apr 2006","125 min","Comedy"
"Gangster - A Love Story","300","1,07,00,000",,"3,47,00,000","Total Nett Gross: 12,67,00,000","80.00% (2 Ratings)","5,82,00,000","6,50,00,000","17,93,00,000","$---","17,93,00,000","292","$---","4,92,74,000","$---","8,26,44,000","28 Apr 2006","123 min","Love Story"
"Chup Chup Ke","350","1,28,00,000",,"4,18,00,000","Total Nett Gross: 13,74,50,000","60.00% (2 Ratings)","7,08,00,000","12,00,00,000","19,37,00,000","$1,350,000","25,58,00,000","397","$380,000","7,64,18,000","$690,000","13,15,68,000","9 Jun 2006","164 min","Comedy"
"Humko Deewana Kar Gaye","475","1,90,00,000",,"5,41,00,000","Total Nett Gross: 14,12,50,000","100.00% (1 Ratings)","8,44,00,000","17,00,00,000","20,12,00,000","$1,610,000","27,36,50,000","681","$600,000","10,38,22,000","$910,000","16,07,98,000","14 Apr 2006","157 min","Love Story"
"Apna Sapna Money Money","450","1,94,00,000",,"5,70,00,000","Total Nett Gross: 14,40,00,000","40.00% (1 Ratings)","8,83,00,000","9,50,00,000","20,17,00,000","$125,000","20,73,25,000","289","$60,000","8,25,00,000","$90,000","12,76,70,000","10 Nov 2006","134 min","Comedy"
"Baabul","675","2,23,00,000",,"6,88,00,000","Total Nett Gross: 17,31,50,000","69.29% (28 Ratings)","10,81,00,000","26,00,00,000","24,27,00,000","$3,420,000","39,57,45,000","667","$1,370,000","15,76,27,500","$2,000,000","24,08,40,000","8 Dec 2006","168 min","Drama"
"Taxi Number 9 2 11","400","1,61,00,000",,"5,17,00,000","Total Nett Gross: 19,58,50,000","75.00% (1 Ratings)","8,62,00,000","10,00,00,000","27,72,00,000","$1,000,000","32,17,00,000","276","$350,000","8,89,89,000","$480,000","14,37,64,000","24 Feb 2006","116 min","Drama"
"36 China Town","450","2,57,00,000",,"7,55,00,000","Total Nett Gross: 23,05,00,000","63.33% (3 Ratings)","11,93,00,000","19,00,00,000","32,52,00,000","$1,200,000","37,92,00,000","261","$510,000","12,94,05,000","$730,000","20,10,63,000","5 May 2006","135 min","Mystery"
"Omkara","625","2,78,00,000",,"8,43,00,000","Total Nett Gross: 23,22,00,000","92.27% (11 Ratings)","13,22,00,000","26,00,00,000","32,74,00,000","$2,080,000","42,41,20,000","597","$760,000","15,42,03,000","$1,030,000","23,42,97,000","28 Jul 2006","153 min","Drama"
"Jaan-E-Mann","700","2,43,00,000",,"8,02,00,000","Total Nett Gross: 25,12,50,000","76.54% (13 Ratings)","13,60,00,000","35,00,00,000","35,53,00,000","$2,360,000","46,26,80,000","566","$560,000","13,85,62,000","$1,170,000","24,49,95,000","20 Oct 2006","165 min","Love Story"
"Malamaal Weekly","300","1,73,00,000",,"5,91,00,000","Total Nett Gross: 26,88,50,000","90.00% (1 Ratings)","10,26,00,000","7,00,00,000","38,14,00,000","$1,040,000","42,76,80,000","97","$310,000","9,77,17,000","$420,000","16,43,82,000","10 Mar 2006","137 min","Comedy"
"Golmaal - Fun Unlimited","600","2,32,00,000",,"7,54,00,000","Total Nett Gross: 29,32,50,000","75.00% (2 Ratings)","12,89,00,000","15,00,00,000","41,49,00,000","$1,120,000","46,72,60,000","175","$420,000","12,59,49,000","$620,000","21,07,34,000","14 Jul 2006","147 min","Comedy"
"Vivah","200","83,00,000",,"2,84,00,000","Total Nett Gross: 31,56,25,000","92.50% (4 Ratings)","5,63,00,000","8,00,00,000","45,06,00,000","$1,000,000","49,56,00,000","43","$340,000","5,59,12,000","$550,000","10,52,59,000","10 Nov 2006","163 min","Drama"
"Bhagam Bhag","750","3,43,00,000",,"11,34,00,000","Total Nett Gross: 40,37,50,000","100.00% (1 Ratings)","20,91,00,000","32,00,00,000","56,63,00,000","$2,530,000","67,82,52,500","154","$760,000","19,23,90,000","$1,380,000","35,38,05,000","22 Dec 2006","150 min","Comedy"
"Phir Hera Pheri","575","3,28,00,000",,"9,86,00,000","Total Nett Gross: 40,81,00,000","97.50% (6 Ratings)","17,50,00,000","18,00,00,000","58,08,00,000","$2,400,000","69,12,00,000","85","$910,000","18,18,72,000","$1,370,000","31,15,20,000","9 Jun 2006","153 min","Comedy"
"Kabhi Alvida Na Kehna","800","5,18,00,000",,"16,62,00,000","Total Nett Gross: 44,40,50,000","52.99% (169 Ratings)","27,79,00,000","48,00,00,000","62,82,00,000","$10,560,000","1,11,92,40,000","227","$4,170,000","42,82,47,000","$6,000,000","67,08,39,000","11 Aug 2006","192 min","Drama"
"Don - The Chase Begins Again","850","4,65,00,000",,"14,18,00,000","Total Nett Gross: 50,34,50,000","53.35% (176 Ratings)","24,44,00,000","38,00,00,000","70,49,00,000","$7,880,000","1,06,34,40,000","127","$2,280,000","30,22,60,000","$4,110,000","52,91,65,000","20 Oct 2006","171 min","Action"
"Fanaa","650","3,96,00,000",,"11,74,00,000","Total Nett Gross: 51,87,00,000","58.40% (25 Ratings)","20,32,00,000","30,00,00,000","73,28,00,000","$7,000,000","1,05,48,00,000","72","$2,320,000","27,22,54,000","$3,670,000","45,53,32,000","26 May 2006","168 min","Love Story"
"Rang De Basanti","600","3,12,00,000",,"7,69,00,000","Total Nett Gross: 53,08,00,000","64.56% (68 Ratings)","15,35,00,000","28,00,00,000","75,16,00,000","$5,170,000","97,90,80,000","123","$1,600,000","17,95,98,000","$2,080,000","30,94,90,000","26 Jan 2006","155 min","Drama"
"Krrish","950","6,00,00,000","Bumper","17,34,00,000","Total Nett Gross: 72,15,50,000","67.50% (20 Ratings)","29,30,00,000","40,00,00,000","1,01,64,00,000","$4,430,000","1,26,55,87,500","33","$1,570,000","33,28,06,500","$2,230,000","53,85,67,500","23 Jun 2006","175 min","Action"
"Lage Raho Munnabhai","600","3,38,00,000",,"10,95,00,000","Total Nett Gross: 74,88,00,000","79.44% (18 Ratings)","20,39,00,000","19,00,00,000","1,02,52,00,000","$5,120,000","1,26,20,00,000","38","$1,720,000","23,39,45,000","$2,290,000","39,34,11,500","1 Sep 2006","146 min","Comedy"
"Mumbai Xpress","150","45,00,000",,"1,38,00,000","Total Nett Gross: 3,50,00,000","0.00% (0 Ratings)","2,16,00,000","4,50,00,000","5,00,00,000","$40,000","5,17,50,000","1004","$25,000","2,08,27,750","$35,000","3,24,19,250","15 Apr 2005","152 min","Comedy"
"Bachke Rehna Re Baba","225","64,00,000",,"1,79,00,000","Total Nett Gross: 3,67,00,000","0.00% (0 Ratings)","2,81,50,000","6,00,00,000","5,28,00,000","$55,000","5,51,92,500","970","$25,000","2,68,63,500","$45,000","4,24,93,500","17 Jun 2005","138 min","Comedy"
"Iqbal","70","13,00,000",,"52,00,000","Total Nett Gross: 3,85,50,000","100.00% (1 Ratings)","98,00,000","2,25,00,000","5,41,00,000","$45,000","5,60,68,750","426","$25,000","83,73,750","$35,000","1,52,51,250","26 Aug 2005","128 min","Drama"
"Blackmail","325","81,00,000",,"2,13,00,000","Total Nett Gross: 4,14,00,000","0.00% (1 Ratings)","3,10,00,000","9,50,00,000","6,00,00,000","$135,000","6,58,72,500","1215","$65,000","3,37,12,500","$92,000","4,89,52,000","28 Jan 2005","124 min","Thriller"
"Jurm","275","76,00,000",,"2,13,00,000","Total Nett Gross: 4,23,50,000","0.00% (0 Ratings)","3,17,50,000","9,00,00,000","6,14,00,000","$125,000","6,14,00,000","1218","$55,000","3,08,85,000","$75,000","4,60,37,500","18 Feb 2005","161 min","Thriller"
"Ek Khiladi Ek Haseena","300","98,00,000",,"2,68,00,000","Total Nett Gross: 4,73,50,000","45.00% (1 Ratings)","3,94,00,000","5,75,00,000","6,72,00,000","$255,000","7,88,66,250","955","$150,000","4,49,18,500","$215,000","6,57,84,250","18 Nov 2005","145 min","Thriller"
"Naina","175","68,00,000",,"2,13,00,000","Total Nett Gross: 4,82,50,000","0.00% (0 Ratings)","3,41,00,000","5,00,00,000","6,94,00,000","$---","6,94,00,000","961","$---","3,06,72,000","$---","4,91,04,000","20 May 2005","104 min","Horror"
"Karam","225","77,00,000",,"2,22,00,000","Total Nett Gross: 4,95,00,000","5.00% (2 Ratings)","3,41,00,000","5,75,00,000","7,15,00,000","$140,000","7,76,25,000","919","$50,000","3,41,55,500","$---","4,91,04,000","11 Mar 2005","117 min","Thriller"
"Hanuman","100","25,00,000",,"90,00,000","Total Nett Gross: 5,38,00,000","0.00% (0 Ratings)","1,57,50,000","3,25,00,000","7,68,00,000","$6,000","7,68,00,000","309","$2,000","1,28,70,000","$4,500","2,25,22,500","21 Oct 2005","89 min","Animation"
"Shabd","250","94,00,000",,"2,61,00,000","Total Nett Gross: 5,47,00,000","0.00% (0 Ratings)","3,86,00,000","9,50,00,000","7,89,00,000","$650,000","10,70,12,500","1206","$300,000","5,05,59,000","$425,000","7,39,65,250","4 Feb 2005","128 min","Drama"
"Vaada","285","95,00,000",,"2,62,00,000","Total Nett Gross: 5,41,00,000","0.00% (0 Ratings)","3,85,00,000","8,00,00,000","7,78,00,000","$400,000","9,53,00,000","891","$165,000","4,49,46,750","$230,000","6,55,02,500","7 Jan 2005","124 min","Thriller"
"Vaah! Life Ho Toh Aisi!","325","86,00,000",,"2,51,00,000","Total Nett Gross: 5,84,00,000","0.00% (0 Ratings)","3,79,50,000","13,00,00,000","8,29,00,000","$195,000","9,17,23,750","903","$75,000","3,90,35,750","$120,000","5,93,19,000","23 Dec 2005","136 min","Comedy"
"D","250","1,00,00,000",,"2,80,00,000","Total Nett Gross: 5,93,50,000","0.00% (0 Ratings)","4,22,50,000","6,50,00,000","8,47,00,000","$6,000","8,49,61,000","889","$---","4,00,40,000","$---","6,04,17,500","3 Jun 2005","107 min","Action"
"Neal N Nikki","200","1,05,00,000",,"2,98,00,000","Total Nett Gross: 6,06,00,000","0.00% (0 Ratings)","4,40,00,000","7,00,00,000","8,61,00,000","$475,000","10,79,50,000","942","$250,000","5,38,16,000","$340,000","7,81,20,000","9 Dec 2005","123 min","Rom - Com"
"Aashiq Banaye Aapne","225","85,00,000",,"2,56,00,000","Total Nett Gross: 6,37,50,000","0.00% (0 Ratings)","3,88,50,000","4,50,00,000","9,20,00,000","$28,000","9,32,25,000","494","$10,000","3,73,01,500","$15,000","5,66,00,250","2 Sep 2005","119 min","Love Story"
"Insan","350","92,00,000",,"2,41,00,000","Total Nett Gross: 6,57,50,000","0.00% (0 Ratings)","3,72,00,000","12,50,00,000","9,54,00,000","$200,000","10,41,00,000","1160","$70,000","3,79,90,000","$105,000","5,85,07,500","14 Jan 2005","142 min","Action"
"Shikhar","350","1,21,00,000",,"3,62,00,000","Total Nett Gross: 6,62,00,000","100.00% (1 Ratings)","5,27,00,000","14,00,00,000","9,40,00,000","$210,000","10,34,50,000","1189","$80,000","5,50,04,000","$120,000","8,02,34,000","30 Dec 2005","156 min","Drama"
"Chocolate","255","85,00,000",,"2,42,00,000","Total Nett Gross: 6,64,00,000","0.00% (0 Ratings)","3,70,00,000","9,00,00,000","9,45,00,000","$205,000","10,35,20,000","879","$82,000","3,79,72,000","$115,000","5,76,00,000","23 Sep 2005","162 min","Thriller"
"Ek Ajnabee","325","1,10,00,000",,"3,12,00,000","Total Nett Gross: 6,93,50,000","0.00% (0 Ratings)","4,67,50,000","12,00,00,000","9,82,00,000","$540,000","12,30,40,000","876","$270,000","5,67,24,000","$380,000","8,38,65,000","9 Dec 2005","135 min","Action"
"Tango Charlie","325","1,15,00,000",,"3,11,00,000","Total Nett Gross: 7,15,50,000","0.00% (0 Ratings)","4,74,00,000","13,50,00,000","10,37,00,000","$255,000","11,48,56,250","1158","$100,000","4,94,70,000","$145,000","7,50,73,750","25 Mar 2005","144 min","Action"
"Kalyug","225","68,00,000",,"1,97,00,000","Total Nett Gross: 7,20,75,000","0.00% (0 Ratings)","3,17,50,000","4,00,00,000","10,23,00,000","$7,000","10,26,22,000","303","$---","2,79,74,000","$---","4,50,85,000","9 Dec 2005","126 min","Drama"
"Zeher","275","64,00,000",,"2,06,00,000","Total Nett Gross: 7,34,25,000","50.00% (1 Ratings)","3,44,50,000","5,00,00,000","10,56,00,000","$115,000","11,06,31,250","410","$40,000","3,14,14,000","$60,000","5,22,33,000","25 Mar 2005","132 min","Thriller"
"Elaan","375","1,16,00,000",,"3,06,00,000","Total Nett Gross: 7,51,50,000","50.00% (1 Ratings)","4,65,00,000","15,00,00,000","10,83,00,000","$485,000","12,93,97,500","1153","$190,000","5,23,29,000","$265,000","7,84,87,500","14 Jan 2005","158 min","Action"
"Jo Bole So Nihaal","400","1,60,00,000",,"4,32,00,000","Total Nett Gross: 8,21,50,000","0.00% (0 Ratings)","6,70,00,000","15,00,00,000","11,88,00,000","$675,000","14,81,62,500","1149","$270,000","7,43,85,000","$380,000","11,36,80,000","13 May 2005","140 min","Comedy"
"Dosti - Friends Forever","400","1,28,00,000",,"3,55,00,000","Total Nett Gross: 8,77,00,000","15.00% (1 Ratings)","5,58,00,000","15,00,00,000","12,62,00,000","$2,310,000","23,07,27,500","782","$525,000","7,48,76,250","$980,000","12,46,97,000","23 Dec 2005","142 min","Love Story"
"Kisna","400","1,49,00,000",,"4,22,00,000","Total Nett Gross: 8,22,00,000","0.00% (0 Ratings)","6,59,00,000","23,00,00,000","11,92,00,000","$1,000,000","16,29,50,000","1151","$475,000","8,19,71,250","$665,000","12,46,48,750","21 Jan 2005","163 min","Love Story"
"Barsaat","375","1,59,00,000",,"4,46,00,000","Total Nett Gross: 9,91,00,000","50.00% (2 Ratings)","6,78,00,000","10,00,00,000","14,34,00,000","$1,200,000","19,56,00,000","479","$400,000","8,20,70,000","$565,000","12,28,87,500","19 Aug 2005","142 min","Love Story"
"Page 3","50","18,00,000",,"72,00,000","Total Nett Gross: 8,86,00,000","0.00% (0 Ratings)","1,53,00,000","4,25,00,000","12,73,00,000","$25,000","12,83,93,750","305","$10,000","1,08,05,500","$15,000","2,26,88,250","21 Jan 2005","139 min","Drama"
"Viruddh... Family Comes First","260","1,17,00,000",,"3,65,00,000","Total Nett Gross: 10,07,00,000","0.00% (0 Ratings)","5,88,50,000","9,00,00,000","14,38,00,000","$950,000","18,51,25,000","483","$325,000","6,63,32,500","$460,000","10,41,65,500","22 Jul 2005","132 min","Drama"
"Kyon Ki","475","1,92,00,000",,"4,44,00,000","Total Nett Gross: 12,70,50,000","75.56% (9 Ratings)","8,07,50,000","21,00,00,000","18,03,00,000","$1,120,000","23,15,40,000","696","$550,000","8,82,10,500","$730,000","14,80,62,500","3 Nov 2005","159 min","Love Story"
"Shaadi No. 1","425","1,82,00,000",,"4,37,00,000","Total Nett Gross: 11,48,50,000","0.00% (0 Ratings)","7,63,00,000","15,00,00,000","16,33,00,000","$910,000","20,49,32,500","732","$400,000","8,03,54,000","$590,000","13,53,38,500","3 Nov 2005","129 min","Comedy"
"Paheli","350","2,02,00,000",,"5,76,00,000","Total Nett Gross: 12,84,50,000","50.86% (151 Ratings)","8,75,00,000","14,00,00,000","18,49,00,000","$3,210,000","32,45,35,000","473","$1,320,000","14,03,64,000","$1,790,000","20,38,65,000","24 Jun 2005","140 min","Drama"
"Deewane Huye Paagal","500","2,24,00,000",,"6,49,00,000","Total Nett Gross: 15,17,00,000","0.00% (0 Ratings)","10,00,00,000","20,00,00,000","21,55,00,000","$1,100,000","26,58,25,000","634","$425,000","11,16,01,750","$590,000","16,89,92,500","25 Nov 2005","156 min","Comedy"
"Kyaa Kool Hai Hum","250","92,00,000",,"3,21,00,000","Total Nett Gross: 15,34,00,000","75.00% (1 Ratings)","5,32,00,000","5,00,00,000","21,98,00,000","$200,000","22,85,00,000","206","$62,000","4,86,00,000","$95,000","8,02,08,500","6 May 2005","172 min","Comedy"
"Apaharan","425","1,90,00,000",,"5,63,00,000","Total Nett Gross: 15,66,00,000","0.00% (0 Ratings)","8,90,00,000","11,00,00,000","22,31,00,000","$190,000","23,16,50,000","269","$100,000","8,44,46,000","$150,000","13,31,30,000","2 Dec 2005","173 min","Action"
"Lucky - No Time for Love","400","2,32,00,000",,"6,57,00,000","Total Nett Gross: 15,94,00,000","67.86% (14 Ratings)","10,15,00,000","14,00,00,000","23,09,00,000","$1,080,000","27,81,50,000","459","$520,000","11,80,15,000","$725,000","17,88,93,750","1 Apr 2005","132 min","Love Story"
"Parineeta","325","1,15,00,000",,"3,97,00,000","Total Nett Gross: 16,78,75,000","73.75% (4 Ratings)","6,77,00,000","17,00,00,000","24,15,00,000","$1,950,000","32,63,25,000","469","$525,000","8,00,05,500","$760,000","13,05,48,000","10 Jun 2005","130 min","Drama"
"Bewafaa","450","1,93,00,000",,"5,62,00,000","Total Nett Gross: 16,97,00,000","32.50% (2 Ratings)","8,87,00,000","18,00,00,000","24,57,00,000","$1,980,000","33,18,30,000","457","$700,000","11,19,40,000","$960,000","17,03,75,000","25 Feb 2005","149 min","Love Story"
"Bluffmaster","350","1,60,00,000",,"5,21,00,000","Total Nett Gross: 18,28,00,000","55.00% (3 Ratings)","8,56,00,000","10,00,00,000","25,96,00,000","$1,500,000","32,71,00,000","278","$440,000","9,37,82,000","$630,000","14,99,02,000","16 Dec 2005","137 min","Thriller"
